pixel_ID,lat,lon,utm_n,utm_e,population
2071,-12.0572006175,-77.0634222972,8666276.06272,275380.803307,24449
2072,-12.057268484,-77.0542401072,8666276.06272,276380.803307,24523
2073,-12.0573360484,-77.045057862,8666276.06272,277380.803307,24762
2074,-12.0574033106,-77.0358755619,8666276.06272,278380.803307,32536
2075,-12.0574702705,-77.0266932071,8666276.06272,279380.803307,27214
2076,-12.0575369283,-77.0175107979,8666276.06272,280380.803307,26848
2077,-12.0576032838,-77.0083283346,8666276.06272,281380.803307,32943
2078,-12.0576693371,-76.9991458172,8666276.06272,282380.803307,12166
2079,-12.0577350882,-76.9899632462,8666276.06272,283380.803307,11636
2080,-12.057800537,-76.9807806218,8666276.06272,284380.803307,11103
2081,-12.0578656836,-76.9715979441,8666276.06272,285380.803307,19524
2082,-12.0579305279,-76.9624152136,8666276.06272,286380.803307,18540
2083,-12.0579950699,-76.9532324303,8666276.06272,287380.803307,11193
2084,-12.0580593097,-76.9440495945,8666276.06272,288380.803307,10171
2085,-12.0581232472,-76.9348667065,8666276.06272,289380.803307,5318
2086,-12.0581868823,-76.9256837666,8666276.06272,290380.803307,77
2087,-12.0582502152,-76.9165007749,8666276.06272,291380.803307,88
2088,-12.0583132458,-76.9073177318,8666276.06272,292380.803307,39
